id,instancename,name,state,haenable,created,cpunumber,cpuspeed,memory,rootdeviceid,rootdeivcetype,serviceofferingid,serviceofferingname,domain,domainid,zoneid,zonename,account,hypervisor,macaddress,ipaddress,networkid,publicipid,publicip,hostname,hostid,displayname
5a52436e-d9c3-428b-ae6d-157516e4d899,i-18-1853-VM,SAPBW,Running,false,2013-09-02T10:03:54+0800,8,2600,16384,0,NetworkFilesystem,b553e7ec-38a4-45ae-b5f0-c35f03cc4ae5,8CPU-16G-is-z3p1c2-na-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,isinternal,XenServer,02:00:11:14:00:10,10.1.1.88,518612eb-1d03-4995-a872-362a9c7867bd,f2ed38e3-3ddf-47d4-9fe1-677b6ef2c865,172.17.0.54,xs212.gdcloud.com,1c35071c-5af0-4ea1-8105-4f541c5186b4,SAPBW,
40913dca-8e84-4f9e-843b-bc8b52e7c898,i-18-1852-VM,SAPBO,Running,false,2013-09-02T09:59:25+0800,8,2600,16384,0,NetworkFilesystem,b553e7ec-38a4-45ae-b5f0-c35f03cc4ae5,8CPU-16G-is-z3p1c2-na-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,isinternal,XenServer,02:00:67:73:00:0f,10.1.1.5,518612eb-1d03-4995-a872-362a9c7867bd,b092b878-76d4-48dc-bff1-b293d8292e80,172.17.0.53,xs213.gdcloud.com,849645e1-a5df-41be-9107-554ac019de01,SAPBO,
cd75ccdf-c04b-4ac1-9ca8-df9070b3c11d,i-14-1846-VM,SRMQAS,Running,false,2013-08-23T14:34:35+0800,8,2600,16384,0,NetworkFilesystem,32dfae4e-c1fc-4e5b-a3ec-77ab6d36dcc4,8CPU-16G-is-netapp-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,erp,XenServer,02:00:10:10:00:17,10.1.1.58,87d2bd2a-bcf9-4cb9-8b88-75d1f944bf8c,91a52e76-eaa8-4b56-abb1-0387cefd0c6b,172.17.0.36,xs204.gdcloud.com,67e41861-b793-47df-91ba-1e0507670013,SRMQAS,
6fed5ed7-09fb-4d2a-940d-d74b5f036891,i-14-1845-VM,ERPQAS,Running,false,2013-08-23T13:31:11+0800,8,2600,16384,0,NetworkFilesystem,32dfae4e-c1fc-4e5b-a3ec-77ab6d36dcc4,8CPU-16G-is-netapp-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,erp,XenServer,02:00:6f:52:00:16,10.1.1.4,87d2bd2a-bcf9-4cb9-8b88-75d1f944bf8c,2d1ee1f7-8970-47eb-9200-740dbfad0daa,172.17.0.35,xs202.gdcloud.com,0960fe15-b4a4-4847-b077-bcb925714a46,ERPQAS,
61bf0a3f-3a37-4f0f-9de7-c446639337af,i-18-1844-VM,GDHR-EP,Running,false,2013-08-21T14:11:01+0800,8,2600,16384,0,NetworkFilesystem,32dfae4e-c1fc-4e5b-a3ec-77ab6d36dcc4,8CPU-16G-is-netapp-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,isinternal,XenServer,02:00:4b:51:00:0e,10.1.1.3,518612eb-1d03-4995-a872-362a9c7867bd,28542552-89d2-4c5e-a74e-bb8817468c33,172.17.0.50,xs201.gdcloud.com,c44934c8-8a3c-4b79-9f92-bad0da86c7b1,GDHR-EP,
a48e0d15-3352-45b0-be29-a563bd09d88e,i-10-1842-VM,win7-M-test,Running,false,2013-08-16T16:32:50+0800,4,2600,4096,0,NetworkFilesystem,c4c46cc0-c1d3-4e33-8f77-a032f58678d4,4CPU-4G-is-nfs-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,dangyuanzhijia,XenServer,02:00:75:43:00:0c,10.1.1.164,e36090e7-9ade-48f2-94a6-0219f506693c,008a58ba-c373-40d7-8a9d-faf3f190e483,172.17.0.64,xs202.gdcloud.com,0960fe15-b4a4-4847-b077-bcb925714a46,win7-M-test,
aae75033-5f39-47e4-9f99-5d2462356b66,i-14-1841-VM,EPC-DEMO,Running,false,2013-08-13T10:42:29+0800,16,2600,32768,0,NetworkFilesystem,9b2669e1-6d54-4adb-8f7a-52eee38bf0ca,16CPU-32G-is-z3p1c2-na-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,erp,XenServer,02:00:72:30:00:15,10.1.1.254,87d2bd2a-bcf9-4cb9-8b88-75d1f944bf8c,6d884d29-c365-43ed-96f6-5520160bf336,172.17.0.29,xs211.gdcloud.com,545ee154-610b-4b67-8bc2-1f0483f2c795,EPC-DEMO,
1dbdde01-e91e-4042-b8fd-4861cb7e33be,i-18-1840-VM,SAPHCMT,Running,false,2013-08-13T09:47:12+0800,16,2600,32768,0,NetworkFilesystem,9b2669e1-6d54-4adb-8f7a-52eee38bf0ca,16CPU-32G-is-z3p1c2-na-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,isinternal,XenServer,02:00:3f:6d:00:0c,10.1.1.71,518612eb-1d03-4995-a872-362a9c7867bd,930dda7e-de6e-4f7d-8f5a-152f85531019,172.17.0.49,xs211.gdcloud.com,545ee154-610b-4b67-8bc2-1f0483f2c795,SAPHCMT,
2ffbdb4f-1e83-4919-aba5-190505c4554d,i-18-1839-VM,win7-4,Stopped,true,2013-08-09T13:54:06+0800,4,2600,4096,0,NetworkFilesystem,f7b9ea6a-1979-4a7c-a9fc-343a42fc4e03,4CPU-4G-is-z3p1c2-na-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,isinternal,XenServer,02:00:4f:f0:00:0b,10.1.1.215,518612eb-1d03-4995-a872-362a9c7867bd,4b3d2882-95c6-47eb-b0f6-65abe1c89cbf,172.17.0.48,,0,(no)win7-4,
343ef42e-74f3-4ebd-aef1-fa69bb8c4bdf,i-17-1838-VM,DC2,Running,true,2013-08-08T14:20:32+0800,6,2600,8192,0,NetworkFilesystem,0dc1f5a2-b245-4034-b9a3-84218a61e95d,6CPU-8G-is-z3p1c2-na-slow,ROOT,9b832394-f254-4f6d-ba67-ed3979ac9fc6,81e63956-ff38-4ea5-a043-b859ceac0f19,信息系统域,,xenvip,XenServer,02:00:2d:14:00:04,10.1.1.200,055c00f5-f675-4067-ba3b-86ffff890351,01765920-03f7-45fe-9b02-7aa642bba9ce,172.17.0.52,xs211.gdcloud.com,545ee154-610b-4b67-8bc2-1f0483f2c795,DC2,
